,Open,High,Low,Close,Volume
2014-04-30,6.486510998315377,6.613506056908591,6.486510998315377,6.593968391418457,24350578
2014-05-01,6.593968391418457,6.593968391418457,6.593968391418457,6.593968391418457,0
2014-05-02,6.613506056908591,6.701425784521538,6.584199325766046,6.593968391418457,36978680
2014-05-05,6.545124125119481,6.564661790998671,6.496280193328857,6.496280193328857,12677656
2014-05-06,6.52558602589676,6.593968084840235,6.496279761931461,6.535355091094971,24581097
2014-05-07,6.525586344888626,6.53535541056438,6.447435682741348,6.506048679351807,19242342
2014-05-08,6.554892958406187,6.613505953964231,6.525586227719824,6.6037373542785645,38225000
2014-05-09,6.54512357711792,6.574430306390297,6.535354977903567,6.54512357711792,11420478
2014-05-12,6.603737398249623,6.642812728881836,6.564661601802725,6.642812728881836,27142592
2014-05-13,6.711194342608831,6.78934500408319,6.672119011871652,6.7698073387146,34909838
2014-05-14,6.877264544590391,6.935877539106172,6.8088824847479765,6.916339874267578,39436877
2014-05-15,6.916339748369415,6.926108813518222,6.711194038391113,6.711194038391113,29491622
2014-05-16,6.6916566336288135,6.769807294593843,6.681888033915527,6.730731964111328,13473989
